"pays","nom pap","auteur","titre","editeur","type","editeur trad"
"SLOVAQUIE","FÉLIX","IONESCO EUGÈNE","Les Chaises","Gallimard","Lettres","Drewo a srd"
"SLOVAQUIE","FÉLIX","IONESCO EUGÈNE","L’Impromptu de l’Alma","Gallimard","Lettres","Drewo a srd"
"SLOVAQUIE","FÉLIX","JACQ CHRISTIAN","L’Égypte des grands pharaons","Perrin","Sciences Sociales et Humaines","Remedium"
"SLOVAQUIE","FÉLIX","KEPEL GILLES","Jihad, expansion et déclin de l’islamisme","Gallimard","Sciences Sociales et Humaines","Agora"
"SLOVAQUIE","FÉLIX","KLATZMANN JOSEPH","L’Humour juif","PUF","Sciences Sociales et Humaines","Pristojova Technika"
"SLOVAQUIE","FÉLIX","KOLTÈS BERNARD-MARIE","Combat de nègre et de chiens","Minuit","Lettres","Drewo a srd"
"SLOVAQUIE","FÉLIX","KOLTÈS BERNARD-MARIE","Le Retour au désert","Minuit","Lettres","Drewo a srd"
"SLOVAQUIE","FÉLIX","KOLTÈS BERNARD-MARIE","Quai Ouest","Minuit","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","KOLTÈS BERNARD-MARIE","Roberto Zucco","Minuit","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","LANG JACK","Laurent le magnifique","Perrin/Plon","Lettres","Remedium"
"SLOVAQUIE","FÉLIX","LAPLANCHE JEAN & PONTALIS JEAN-BAPTISTE","Vocabulaire de la psychanalyse","PUF","Sciences Sociales et Humaines","Veda"
"SLOVAQUIE","FÉLIX","LATOUR BRUNO","Nous n’avons jamais été modernes","La Découverte","Sciences Sociales et Humaines","Archa"
"SLOVAQUIE","FÉLIX","LATOUR BRUNO","Nous n’avons jamais été modernes","La Découverte","Sciences Sociales et Humaines","Kalligram"
"SLOVAQUIE","FÉLIX","LE CLÉZIO J.-M. G.","Poisson d’or","Gallimard","Lettres","Vydavatelstvo Spolku/Slovenskych"
"SLOVAQUIE","FÉLIX","LE GOFF JACQUES","Une vie pour l’histoire","La Découverte","Sciences Sociales et Humaines","Spisovatel Kalligram"
"SLOVAQUIE","FÉLIX","LEDUC JEAN","Les Historiens et le Temps","Le Seuil","Sciences Sociales et Humaines","Kalligram"
"SLOVAQUIE","FÉLIX","LEMIRE LAURENT","Marie Curie","Perrin","Lettres","Remedium"
"SLOVAQUIE","FÉLIX","LÉVI-STRAUSS CLAUDE","Anthropologie structurale (2 vol.)","Plon","Sciences Sociales et Humaines","Kalligram"
"SLOVAQUIE","FÉLIX","LÉVI-STRAUSS CLAUDE","Le Totémisme aujourd’hui","PUF","Sciences Sociales et Humaines","Nadacia Chronos"
"SLOVAQUIE","FÉLIX","LÉVY BERNARD-HENRI","Le Siècle de Sartre","Grasset","Sciences Sociales et Humaines","Revue Svetovej Litteratury"
"SLOVAQUIE","FÉLIX","LIBERA ALAIN (DE)","La Philosophie médiévale","PUF","Philosophie","Archa"
"SLOVAQUIE","FÉLIX","LYOTARD JEAN-FRANÇOIS","Que peindre ? Adami, Arakawa, Buren","La Différence","Arts","Petrus"
"SLOVAQUIE","FÉLIX","LYOTARD JEAN-FRANÇOIS","Le Tombeau de l’intellectuel et autres papiers","Galilée","Philosophie","Archa"
"SLOVAQUIE","FÉLIX","MAETERLINCK MAURICE","La Vie des abeilles","Ayants-droits","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","MOPSIK CHARLES","La Cabale","Grancher","Sciences Sociales et Humaines","Sofa"
"SLOVAQUIE","FÉLIX","NAUDON PAUL","La Franc-maçonnerie","PUF","Sciences Sociales et Humaines","Sofa"
"SLOVAQUIE","FÉLIX","NAVRATIL ÉLISABETH","Les Enfants du Titanic","Hachette","Lettres","Sofa"
"SLOVAQUIE","FÉLIX","NOTHOMB AMÉLIE","Catilinaires","Albin Michel","Lettres","Vydavatelstvo Pristojova Technika"
"SLOVAQUIE","FÉLIX","NOTHOMB AMÉLIE","Métaphysique des tubes","Albin Michel","Lettres","Vydavatelstvo Pristojova Technika"
"SLOVAQUIE","FÉLIX","OLENDER MAURICE","Les Langues du paradis","Le Seuil","Sciences Sociales et Humaines","Causa"
"SLOVAQUIE","FÉLIX","PAGE MARTIN","Comment je suis devenu stupide","Le Dilettante","Lettres","Sofa"
"SLOVAQUIE","FÉLIX","PAGE MARTIN","La Libellule de ses huit ans","Le Dilettante","Lettres","Sofa"
"SLOVAQUIE","FÉLIX","PEREC GEORGES","Espèces d’espaces","Galilée","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","PEREC GEORGES","Un cabinet d’amateur","Le Seuil","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","PÉRET BENJAMIN","Œuvres complètes (extraits)","José Corti","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","PERNOUD RÉGINE","Pour en finir avec le Moyen Âge","Le Seuil","Sciences Sociales et Humaines","Luc"
"SLOVAQUIE","FÉLIX","PERRIN MICHEL","Le Chamanisme","PUF","Sciences Sociales et Humaines","Sofa"
"SLOVAQUIE","FÉLIX","PIEYRE DE MANDIARGUES ANDRÉ","La Motocyclette. La Marge","Gallimard","Lettres","Dilema Publishers"
"SLOVAQUIE","FÉLIX","PRÉVERT JACQUES","Choix de poèmes","Gallimard","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","PRÉVERT JACQUES","Paroles/Histoires etc. (Extraits)","Gallimard","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","PRÉVERT JACQUES","Soleil de nuit","Gallimard","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","PUJADE-RENAUD CLAUDE","Poterne des peupliers","Auteur","Lettres","Revue Svetovej Literatury"
"SLOVAQUIE","FÉLIX","REDOR DOMINIQUE","Économie européenne","Hachette","Sciences Sociales et Humaines","Vea"
"SLOVAQUIE","FÉLIX","RENOIR JEAN","Pierre-Auguste Renoir, mon père","Gallimard","Lettres","Remedium"
"SLOVAQUIE","FÉLIX","RICHET XAVIER","Économie de l’entreprise","Hachette","Sciences Sociales et Humaines","Vea"
"SLOVAQUIE","FÉLIX","RICŒUR PAUL","La Mémoire, l’Histoire, l’Oubli","Le Seuil","Philosophie","Agora"
"SLOVAQUIE","FÉLIX","RICŒUR PAUL","Temps et récit (tome II). La Configuration dans le récit de fiction","Le Seuil","Philosophie","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","ROBBE-GRILLET ALAIN","Le Miroir qui revient","Minuit","Lettres","PT Editions"
"SLOVAQUIE","FÉLIX","ROUAUD JEAN","Les Champs d’honneur","Minuit","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","ROUGEMONT DENIS (DE)","L’Amour et l’Occident","Plon","Lettres","Kalligram"
"SLOVAQUIE","FÉLIX","SAINT-EXUPÉRY ANTOINE (DE)","Citadelle","Gallimard","Lettres","HEVI"
"SLOVAQUIE","FÉLIX","SAINT-EXUPÉRY SIMONE (DE)","Cinq enfants dans un parc","Gallimard","Lettres","Mlade Leta"
"SLOVAQUIE","FÉLIX","SAINT-JOHN PERSE","Amers","Gallimard","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","SARRAUTE NATHALIE","L’Usage de la parole","Gallimard","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","SARTRE JEAN-PAUL","Les Chemins de la liberté (tome I). L’Âge de raison","Gallimard","Philosophie","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","SARTRE JEAN-PAUL","Huis-clos. Les Mouches","Gallimard","Lettres","Drewo a srd"
"SLOVAQUIE","FÉLIX","SEMPÉ JEAN-JACQUES & GOSCINNY RENÉ","Le Petit Nicolas","Denoël","Jeunesse","Vydavatelstvo Hevi"
"SLOVAQUIE","FÉLIX","SOLLERS PHILIPPE","Femmes","Gallimard","Lettres","Drewo a srd"
"SLOVAQUIE","FÉLIX","SUPERVIELLE JULES","Le Voleur d’enfants","Gallimard","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","SUSINI-ANASTOPOULOS FRANÇOISE","L’Écriture fragmentaire","PUF","Sciences Sociales et Humaines","Kalligram"
"SLOVAQUIE","FÉLIX","TODOROV TZVETAN","La Vie commune","Le Seuil","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","TOURNIER MICHEL","Le Roi des Aulnes","Gallimard","Lettres","Causa"
"SLOVAQUIE","FÉLIX","TOURNIER MICHEL","Vendredi ou les Limbes du Pacifique","Gallimard","Lettres","Slovensky Spisovatel"
"SLOVAQUIE","FÉLIX","TRESMONTANT CLAUDE","Le Christ hébreu","F.-X. de Guibert","Sciences Sociales et Humaines","Knizna Dielna Timotej"
"SLOVAQUIE","FÉLIX","VAISSIÉ CÉCILE","Russie, une femme en dissidence : Larissa Bogoraz","Plon","Sciences Sociales et Humaines","Q 111"
"SLOVAQUIE","FÉLIX","VALÉRY PAUL","Mauvaises Pensées et autres","Gallimard","Lettres","Marencin"
"SLOVAQUIE","FÉLIX","VERNANT JEAN-PIERRE","L’Univers, les Dieux, les Hommes","Le Seuil","Sciences Sociales et Humaines","Remedium"
"SLOVAQUIE","FÉLIX","VEYNE PAUL","Comment on écrit l’histoire","Le Seuil","Sciences Sociales et Humaines","Chronos"
"SLOVAQUIE","FÉLIX","VIAN BORIS","Le Ratichon baigneur","Bourgois","Lettres","Petrus"
"SLOVAQUIE","FÉLIX","VIRILIO PAUL","La Machine de vision","Galilée","Sciences Sociales et Humaines","Institut Slovaque du Film"
"SLOVAQUIE","FÉLIX","WIEVORKA ANNETTE","Auschwitz expliqué à ma fille","Le Seuil","Jeunesse","Sofa"
"SLOVÉNIE","VODNIK","COLLECTIF","Dictionnaire de la civilisation musulmane","Larousse","Sciences Sociales et Humaines","Mladinska Knjiga"
"SLOVÉNIE","VODNIK","COLLECTIF","Histoire de l’art","Hachette","Arts","Modrijan"
"SLOVÉNIE","VODNIK","COLLECTIF","Le Petit Pierre","Larousse","Jeunesse","Didakta"
"SLOVÉNIE","VODNIK","BACHELARD GASTON","La Formation de l’esprit scientifique","Librairie philo. Vrin","Philosophie","Studia Humanitatis"
"SLOVÉNIE","VODNIK","BADIOU ALAIN","Peut-on penser la politique ?","Le Seuil","Philosophie","Zalozba Zrc"
"SLOVÉNIE","VODNIK","BALIBAR ÉTIENNE","La Crainte des masses","Galilée","Philosophie","Studia Humanitatis"
"SLOVÉNIE","VODNIK","BARTHES ROLAND","La Chambre claire","Le Seuil","Lettres","Studia Humanitatis"
"SLOVÉNIE","VODNIK","BARTHES ROLAND","Fragments d’un discours amoureux","Le Seuil","Lettres","Zalozba/*cf."
"SLOVÉNIE","VODNIK","BATAILLE GEORGES","L’Érotisme","Minuit","Lettres","Zalozba/*cf."
"SLOVÉNIE","VODNIK","BAVCAR EVGEN","Le Voyeur absolu","Le Seuil","Lettres","Cankarjeva"
"SLOVÉNIE","VODNIK","BEIGBEDER FRÉDÉRIC","14,99 euros","Grasset","Lettres","Vale-Novak"
"SLOVÉNIE","VODNIK","BLANCHOT MAURICE","Choix de textes","Gallimard","Lettres","Koda"
"SLOVÉNIE","VODNIK","BOURDIEU PIERRE","Choses dites (extraits)","Minuit","Lettres","Zalozba/*cf."
"SLOVÉNIE","VODNIK","BRESSON ROBERT","Notes sur le cinématographe","Gallimard","Arts","Slovenska Kinoteka"
"SLOVÉNIE","VODNIK","BRUCKNER PASCAL","L’Euphorie perpétuelle","Grasset","Sciences Sociales et Humaines","Studentska Zalozba"
"SLOVÉNIE","VODNIK","CAILLOIS ROGER","Les Jeux et les Hommes","Gallimard","Sciences Sociales et Humaines","Studenska Zalozba"
"SLOVÉNIE","VODNIK","CHALVIN MARIE-JOSEPH","Prévenir conflits et violence","Nathan","Sciences Sociales et Humaines","Didakta"
"SLOVÉNIE","VODNIK","CHÂTELET NOËLLE","La Dame en bleu","Stock","Lettres","Didakta"
"SLOVÉNIE","VODNIK","CHION MICHEL","La Musique au cinéma","Fayard","Arts","Slovenska Kinoteka"
"SLOVÉNIE","VODNIK","CIORAN EMILE MICHEL","La Chute dans le temps","Gallimard","Lettres","Sou"
"SLOVÉNIE","VODNIK","CIORAN EMILE MICHEL","De l’inconvénient d’être né","Gallimard","Lettres","Sou"
"SLOVÉNIE","VODNIK","COMTE-SPONVILLE ANDRÉ","Petit traité des grandes vertus","PUF","Philosophie","Vale-Novak"
"SLOVÉNIE","VODNIK","DEBORD GUY","Commentaire sur La Société du spectacle","Gallimard","Lettres","Koda"
"SLOVÉNIE","VODNIK","DEBORD GUY","Panégyrique","Gallimard","Lettres","Koda"
"SLOVÉNIE","VODNIK","DEBORD GUY","La Société du spectacle","Gallimard","Lettres","Koda"
"SLOVÉNIE","VODNIK","DELERM PHILIPPE","La Première Gorgée de bière et autres plaisirs miniscules","Gallimard","Lettres","Vale-Novak"
"SLOVÉNIE","VODNIK","DELEUZE GILLES & GUATTARI FÉLIX","Qu’est-ce que la philosophie ?","Minuit","Philosophie","Koda"
"SLOVÉNIE","VODNIK","DIBIE PASCAL","Ethnologie de la chambre à coucher","Grasset","Lettres","Zalozba"
"SLOVÉNIE","VODNIK","DURAS MARGUERITE","Moderato cantabile","Minuit","Lettres","Beletrina"
"SLOVÉNIE","VODNIK","DUROSELLE JEAN-BAPTISTE","Tout empire périra. Théorie des relations internationales","Armand Colin","Sciences Sociales et Humaines","Zalozba"
"SLOVÉNIE","VODNIK","FERRER MATHILDE","Groupes, mouvements, tendances de l’art contemporain","ENSBA","Arts","Studia Humanitatis"
"SLOVÉNIE","VODNIK","FOUCAULT MICHEL","L’Archéologie du savoir","Gallimard","Philosophie","Studia Humanitatis"
"SLOVÉNIE","VODNIK","FOUCAULT MICHEL","Histoire de la folie à l’âge classique","Gallimard","Philosophie","Zalozba"
"SLOVÉNIE","VODNIK","FURET FRANÇOIS","Le Passé d’une illusion","Laffont","Sciences Sociales et Humaines","Mladinska Knjiga"
"SLOVÉNIE","VODNIK","GIONO JEAN","Le Chant du monde","Gallimard","Lettres","Mladinska Knjiga"
"SLOVÉNIE","VODNIK","GIONO JEAN","L’homme qui plantait des arbres","Gallimard","Lettres","Abram"
"SLOVÉNIE","VODNIK","HALIMI SERGE","Les Nouveaux Chiens de garde","Le Seuil","Sciences Sociales et Humaines","Maska"
"SLOVÉNIE","VODNIK","IONESCO EUGÈNE","Choix de textes","Gallimard","Lettres","MGL"
"SLOVÉNIE","VODNIK","IONESCO EUGÈNE","Notes et contre-notes","Gallimard","Lettres","Mestno Gledalisce Ljublansko"
"SLOVÉNIE","VODNIK","IONESCO EUGÈNE","Passé, présent (extraits)","Mercure de France","Lettres","Knjiznica"
"SLOVÉNIE","VODNIK","KOLTÈS BERNARD-MARIE","Dans la solitude des champs de coton et autres textes","Minuit","Lettres","Mini Teater"
"SLOVÉNIE","VODNIK","KOLTÈS BERNARD-MARIE","Roberto Zucco","Minuit","Lettres","Studenska Zalozba"
"SLOVÉNIE","VODNIK","LEFORT CLAUDE","À l’épreuve du politique","Calmann-Lévy","Philosophie","Liberalna Akademija"
"SLOVÉNIE","VODNIK","LEFORT CLAUDE","Essais sur le politique. XIX e -XX e siècles (extraits)","Le Seuil","Philosophie","Liberalna Akademija"
"SLOVÉNIE","VODNIK","LÉVI-STRAUSS CLAUDE","La Pensée sauvage","Plon","Sciences Sociales et Humaines","Krtina"
"SLOVÉNIE","VODNIK","MILNER JEAN-CLAUDE","Le Périple structural","Le Seuil","Philosophie","Krtina"
"SLOVÉNIE","VODNIK","NOTHOMB AMÉLIE","Métaphysique des tubes","Albin Michel","Lettres","Vale-Novak"
"SLOVÉNIE","VODNIK","NOTHOMB AMÉLIE","Stupeur et tremblements","Albin Michel","Lettres","Vale-Novak"
"SLOVÉNIE","VODNIK","ORSENNA ERIK","Longtemps","Fayard","Lettres","Beletrina"
"SLOVÉNIE","VODNIK","PAGNOL MARCEL","La Gloire de mon père","Fallois","Lettres","Vale-Novak"
"SLOVÉNIE","VODNIK","PENNAC DANIEL","Messieurs les enfants","Gallimard","Lettres","Mladinska Knjiga"
"SLOVÉNIE","VODNIK","PRÉVERT JACQUES","Paroles","Gallimard","Lettres","Didakta"
"SLOVÉNIE","VODNIK","QUIGNARD PASCAL","Terrasse à Rome","Gallimard","Lettres","Studenska Zalozba"
"SLOVÉNIE","VODNIK","RANCIÈRE JACQUES","La Mésentente","Galilée","Philosophie","Zalozba Zrc"
"SLOVÉNIE","VODNIK","RICŒUR PAUL","Temps et récit (tome I)","Le Seuil","Philosophie","Drustvo Apokalipsa"
"SLOVÉNIE","VODNIK","ROSANVALLON PIERRE","Le Libéralisme économique","Le Seuil","Sciences Sociales et Humaines","Studia Humanitatis"
"SLOVÉNIE","VODNIK","ROSANVALLON PIERRE","Le Libéralisme économique","Le Seuil","Sciences Sociales et Humaines","Studia Humanitatis"
"SLOVÉNIE","VODNIK","ROUGEMONT DENIS (DE)","L’Amour et l’Occident","Plon","Lettres","Zalozba"
"SLOVÉNIE","VODNIK","SAGAN FRANÇOISE","Le Miroir égaré","Plon","Lettres","Mladinska Knjiga"
"SLOVÉNIE","VODNIK","SCHMITT ÉRIC-EMMANUEL","L’Évangile selon Pilate","Albin Michel","Lettres","Vale-Novak"
"SLOVÉNIE","VODNIK","SCHMITT JEAN-CLAUDE","La Raison des gestes dans l’Occident médiéval","Gallimard","Sciences Sociales et Humaines","Studia Humanitatis"
"SLOVÉNIE","VODNIK","TROYAT HENRI","Zola","Flammarion","Lettres","Sophia-ZIPS"
"SLOVÉNIE","VODNIK","UBERSFELD ANNE","Lire le théâtre (tome I)","Belin","Lettres","Mestno Gledalisce Ljublansko"
"SLOVÉNIE","VODNIK","VERNE JULES","Paris au XX e siècle","Hachette","Lettres","Zalozba Mihelac"
"SLOVÉNIE","VODNIK","VEYNE PAUL","Les Grecs ont-ils cru à leurs mythes ?","Le Seuil","Philosophie","Zalozba"
"SLOVÉNIE","VODNIK","VIGARELLO GEORGES","Le Propre et le Sale","Le Seuil","Sciences Sociales et Humaines","Zalozba"
"SLOVÉNIE","VODNIK","VILLAIN DOMINIQUE","Le Montage","Étoile","Arts","Slovenska Kinoteka"
"SLOVÉNIE","VODNIK","YOURCENAR MARGUERITE","Feux","Gallimard","Lettres","Litera"
"SRI LANKA","","MEYER ÉRIC","Sri Lanka, entre particularismes et mondialisation","La Documentation française","Sciences Sociales et Humaines","Viator"
"SUÈDE","STRINDBERG","COLLECTIF","12 poètes français","Divers","Lettres","Lejd/Glänta"
"SUÈDE","STRINDBERG","BEGAG AZOUZ","Béni ou le Paradis perdu","Le Seuil","Lettres","Anamma"
"SUÈDE","STRINDBERG","BEGAG AZOUZ","Les Chiens aussi","Le Seuil","Lettres","Anamma"
"SUÈDE","STRINDBERG","BEGAG AZOUZ","Le Gone de Châaba","Le Seuil","Lettres","Anamma"
"SUÈDE","STRINDBERG","BENOIST LUC","Histoire de la peinture","PUF","Arts","Alhambra"
"SUÈDE","STRINDBERG","BEYALA CALIXTHE","Les Arbres en parlent encore","Albin Michel","Lettres","Leopardforlag"
"SUÈDE","STRINDBERG","BIANCIOTTI HECTOR","Ce que la nuit raconte au jour","Grasset","Lettres","Norstedt"
"SUÈDE","STRINDBERG","BIANCIOTTI HECTOR","Le Pas si lent de l’amour","Grasset","Lettres","Norstedt"
"SUÈDE","STRINDBERG","BIANCIOTTI HECTOR","La Trace de l’oiseau dans l’air","Grasset","Lettres","Norstedt"
"SUÈDE","STRINDBERG","BOIVIN MICHEL","Le Pakistan","PUF","Sciences Sociales et Humaines","Alhambra"
"SUÈDE","STRINDBERG","BOURAOUI NINA","Le Bal des murènes","Fayard","Lettres","Anamma"
"SUÈDE","STRINDBERG","BOURAOUI NINA","Faux Pas","Gallimard","Lettres","Anamma"
"SUÈDE","STRINDBERG","BOURAOUI NINA","Garçon manqué","Stock","Lettres","Elisabeth Grate"
"SUÈDE","STRINDBERG","BRUNEL SYLVIE","Le Sous-développement","PUF","Sciences Sociales et Humaines","Alhambra"
"SUÈDE","STRINDBERG","CONSTANT BENJAMIN","Adolphe","Gallimard","Lettres","Atlantis"
"SUÈDE","STRINDBERG","CRESPY MICHEL","Chasseurs de têtes","Denoël","Lettres","Isel & Jinert"
"SUÈDE","STRINDBERG","DARRIEUSSECQ MARIE","Naissance des fantômes","POL","Lettres","Norstedt"
"SUÈDE","STRINDBERG","DARRIEUSSECQ MARIE","Truismes","POL","Lettres","Norstedt"
"SUÈDE","STRINDBERG","DESBORDES MICHÈLE","La Demande","Verdier","Lettres","Elisabeth Grate"
"SUÈDE","STRINDBERG","DIDEROT DENIS","Lettre sur les aveugles…","Robert Laffont","Lettres","Atlantis"
"SUÈDE","STRINDBERG","DJEBAR ASSIA","L’Amour, la fantasia","Albin Michel","Lettres","Leopardforlag"
"SUÈDE","STRINDBERG","GIONO JEAN","Regain","Grasset","Lettres","Atlantis"
"SUÈDE","STRINDBERG","HUMBERT MARC","Le Mexique","PUF","Sciences Sociales et Humaines","Alhambra"
"SUÈDE","STRINDBERG","HUSTON NANCY","L’Empreinte de l’ange","Actes Sud","Lettres","Bonnier"
"SUÈDE","STRINDBERG","JACCOTTET PHILIPPE","Et néanmoins","Gallimard","Lettres","Atlantis"
"SUÈDE","STRINDBERG","KHOURY-GHATA VÉNUS","La Maestra","Actes Sud","Lettres","Elisabeth Grate"
"SUÈDE","STRINDBERG","LÉVI-STRAUSS CLAUDE","Tristes Tropiques","Plon","Sciences Sociales et Humaines","Arkiv"
"SUÈDE","STRINDBERG","MAKINE ANDREÏ","Confession d’un porte-drapeau déchu","Mercure de France","Lettres","Norstedt"
"SUÈDE","STRINDBERG","MAKINE ANDREÏ","Le Crime d’Olga Arbélina","Mercure de France","Lettres","Norstedt"
"SUÈDE","STRINDBERG","MAKINE ANDREÏ","Le Testament français","Mercure de France","Lettres","Norstedt"
"SUÈDE","STRINDBERG","MONTAIGNE TANIA (DE)","Patch","Florent Massot","Lettres","Isel & Jinert"
"SUÈDE","STRINDBERG","NOËL BERNARD","Le Château de Cène","Gallimard","Lettres","Modernista"
"SUÈDE","STRINDBERG","NOËL BERNARD","Poèmes complets","Divers","Lettres","Modernista"
"SUÈDE","STRINDBERG","NOTHOMB AMÉLIE","Stupeur et tremblements","Albin Michel","Lettres","Isel & Jinert"
"SUÈDE","STRINDBERG","PAGE MARTIN","Comment je suis devenu stupide","Le Dilettante","Lettres","Isel & Jinert"
"SUÈDE","STRINDBERG","PAVLOFF FRANCK","Le Matin brun","Cheyne","Lettres","Elisabeth Grate"
"SUÈDE","STRINDBERG","PEREC GEORGES","La Disparition","Gallimard","Lettres","Bonnier"
"SUÈDE","STRINDBERG","PEREC GEORGES","W ou le Souvenir d’enfance","Denoël","Lettres","Bonnier"
"SUÈDE","STRINDBERG","QUINT MICHEL","Effroyables jardins","Joëlle Loesfeld","Lettres","Elisabeth Grate"
"SUÈDE","STRINDBERG","RINCÉ DOMINIQUE","La Littérature française du XIXe siècle","PUF","Lettres","Alhambra"
"SUÈDE","STRINDBERG","RIO MICHEL","Faux Pas","Le Seuil","Lettres","Anamma"
"SUÈDE","STRINDBERG","RIO MICHEL","La Mort","Le Seuil","Lettres","Anamma"
"SUÈDE","STRINDBERG","ROYET-JOURNOUD CLAUDE","Poèmes","Jean Daives","Lettres","Modernista"
"SUÈDE","STRINDBERG","RUEFF MARTIN","Poèmes","Comp’Act","Lettres","Ootal"
"SUÈDE","STRINDBERG","SAINT-SIMON","Mémoires (sélection)","Gallimard","Lettres","Atlantis"
"SUÈDE","STRINDBERG","SHAN SA","La Joueuse de go","Grasset","Lettres","Isel & Jinert"
"SUÈDE","STRINDBERG","SOUTET OLIVIER","La Littérature française de la Renaissance","PUF","Lettres","Alhambra"
"SUÈDE","STRINDBERG","STAROBINSKI JEAN","Jean-Jacques Rousseau","Gallimard","Lettres","Atlantis"
"SUÈDE","STRINDBERG","TOCQUEVILLE ALEXIS (DE)","De la démocratie en Amérique","","Lettres","Atlantis"
"SUÈDE","STRINDBERG","VAN CAUWELAERT DIDIER","L’Éducation des fées","Albin Michel","Lettres","Isel & Jinert"
"SUÈDE","STRINDBERG","VIRILIO PAUL","Guerre et cinéma","L’Étoile","Sciences Sociales et Humaines","Anthropos"
"SUÈDE","STRINDBERG","WIAZEMSKY ANNE","Une poignée de gens","Gallimard","Lettres","Elisabeth Grate"
"SUISSE","JACQUES CHESSEX","DIDI-HUBERMAN GEORGES","L’Image ouvrante (tome I). Ouvrir Vénus (nudité, rêve, cruauté)","Gallimard","Philosophie","Diaphanes"
"SUISSE","JACQUES CHESSEX","DIDI-HUBERMAN GEORGES","Ninfa Moderna (essai sur le drapé tombé)","Gallimard","Philosophie","Diaphanes"
"SYRIE","SAADALLAH WANNOUS","COLLECTIF","Un siècle de philosophie (1900-2000)","Gallimard","Philosophie","Kadmous"
"SYRIE","SAADALLAH WANNOUS","BARTHES ROLAND","Le Bruissement de la langue. Essais critiques 4","Le Seuil","Lettres","Centre Essor et Civilisation"
"SYRIE","SAADALLAH WANNOUS","BECKETT SAMUEL","Catastrophe-Quoi où","Minuit","Lettres","Dar Al Mada"
"SYRIE","SAADALLAH WANNOUS","BECKETT SAMUEL","Footfalls. Ohio Impromptu","Rosica Colin","Lettres","Dar Al Mada"
"SYRIE","SAADALLAH WANNOUS","BOTTÉRO JEAN","Babylone et la Bible","Les Belles Lettres","Sciences Sociales et Humaines","Kanaan"
"SYRIE","SAADALLAH WANNOUS","BOTTÉRO JEAN, HERRENSCHMIDT CLARISSE & VERNANT JEAN-PIERRE","L’Orient ancien et Nous","Albin Michel","Sciences Sociales et Humaines","Al-Ahali"
"SYRIE","SAADALLAH WANNOUS","BOUDJLIDA NACER","Bases de données et systèmes d’information","Dunod","Sciences et Techniques","Ray Publishing & Science"
