"pays","nom pap","auteur","titre","editeur","type","editeur trad"
"SLOVÉNIE","VODNIK","BALIBAR ÉTIENNE","Nous, citoyens d’Europe?","La Découverte","Sciences Sociales et Humaines","Zalozba Sophia","2005-01-01"
"SLOVÉNIE","VODNIK","BAUDRILLARD JEAN","L’Esprit du terrorisme","Galilée","Philosophie","Association Apokalipsa","2005-01-01"
"SLOVÉNIE","VODNIK","BENVENISTE ÉMILE","La Libation, le sacrifice, le vœu, prière et supplication","Minuit","Sciences Sociales et Humaines","Hyperion","2005-01-01"
"SLOVÉNIE","VODNIK","BONNEFOY YVES","Les Planches courtes","Mercure de France","Lettres","Ustanova Velenjska Knijzna Fundacija","2005-01-01"
"SLOVÉNIE","VODNIK","BOURRIAUD NICOLAS","Esthétique relationnelle","Les presses du réel","Arts","Maska","2005-01-01"
"SLOVÉNIE","VODNIK","BRUCKNER PASCAL","L’Amour du prochain","Grasset","Lettres","Studentska Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","CERTEAU MICHEL (DE)","L’Invention du quotidien (tome I)","Gallimard","Sciences Sociales et Humaines","Studia Humanitatis","2005-01-01"
"SLOVÉNIE","VODNIK","DELEUZE GILLES","Le Pli. Leibniz et le baroque","Minuit","Philosophie","Studentska Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","DELMAS-MARTY MIREILLE","La Refondation des pouvoirs","Le Seuil","Sciences Sociales et Humaines","GV Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","DERRIDA JACQUES","Donner la mort","Galilée","Philosophie","Association Apokalipsa","2005-01-01"
"SLOVÉNIE","VODNIK","DERRIDA JACQUES","D’un ton apocalyptique adopté naguère en philosophie","Galilée","Philosophie","Association Apokalipsa","2005-01-01"
"SLOVÉNIE","VODNIK","DEVIN GUILLAUME","Sociologie des relations internationales","La Découverte","Sciences Sociales et Humaines","Univerza v Ljubljani","2005-01-01"
"SLOVÉNIE","VODNIK","DIOME FATOU","Le Ventre de l’Atlantique","Anne Carrière","Lettres","Zalozba Sanje, Rok Zavrtanik","2005-01-01"
"SLOVÉNIE","VODNIK","ERRE J. M.","Prenez soin du chien","Méta Éditions","Lettres","Didakta","2005-01-01"
"SLOVÉNIE","VODNIK","FOUCAULT MICHEL","Dits et Écrits (1954-1988) (choix de textes)","Gallimard","Philosophie","Zalozba Zrc","2005-01-01"
"SLOVÉNIE","VODNIK","GIRAUD PIERRE-NOËL","L’Inégalité du monde","Gallimard","Sciences Sociales et Humaines","Zalozba/*cf.","2005-01-01"
"SLOVÉNIE","VODNIK","GODELIER MAURICE","L’Énigme du don","Fayard","Lettres","Studentska Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","GUIBERT HERVÉ","Fou de Vincent","Minuit","Lettres","Skuc","2005-01-01"
"SLOVÉNIE","VODNIK","HADOT PIERRE","Qu’est-ce que la philosophie antique?","Gallimard","Philosophie","Krtina","2005-01-01"
"SLOVÉNIE","VODNIK","HOUELLEBECQ MICHEL","La Possibilité d’une île","Fayard","Lettres","Studentska Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","JACCOTTET PHILIPPE","Poésie (1946-1967)","Gallimard","Lettres","Hisa Poezije","2005-01-01"
"SLOVÉNIE","VODNIK","JANKELEVITCH VLADIMIR","Le Paradoxe de la morale","Le Seuil","Philosophie","Association Apokalipsa","2005-01-01"
"SLOVÉNIE","VODNIK","KHADRA YASMINA","L’Attentat","Robert Laffont","Lettres","Tuma","2005-01-01"
"SLOVÉNIE","VODNIK","KOYRÉ ALEXANDRE","","Sélection de textes Gallimard","Sciences Sociales et Humaines","Zalozba Zrc","2005-01-01"
"SLOVÉNIE","VODNIK","KUNDERA MILAN","L’Ignorance","L’auteur","Lettres","Studentska Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","LAVAL CHRISTIAN","L’école n’est pas une entreprise","La Découverte","Sciences Sociales et Humaines","Krtina","2005-01-01"
"SLOVÉNIE","VODNIK","LE GOFF JACQUES","L’Europe est-elle née au Moyen Âge?","Le Seuil","Lettres","Zalozba/*cf.","2005-01-01"
"SLOVÉNIE","VODNIK","LEFEBVRE GEORGES","La Révolution française","PUF","Lettres","Studentska Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","LOCKE JOHN","Identité et Différence","Le Seuil","Philosophie","Krtina","2005-01-01"
"SLOVÉNIE","VODNIK","MERLEAU-PONTY MAURICE","Phénoménologie de la perception","Gallimard","Philosophie","Studentska Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","MEROT PIERRE","Mammifères","Flammarion","Lettres","Mladinska Knjiga","2005-01-01"
"SLOVÉNIE","VODNIK","MODIANO PATRICK","Catherine Certitude","Gallimard jeunesse","Jeunesse","Druzba Piano","2005-01-01"
"SLOVÉNIE","VODNIK","NANCY JEAN-LUC","Résistance de la poésie","William Blake","Philosophie","Hyperion","2005-01-01"
"SLOVÉNIE","VODNIK","NEGRI ANTONIO","Du retour - Abécédaire biopolitique","Calmann-Lévy","Sciences Sociales et Humaines","Korpus","2005-01-01"
"SLOVÉNIE","VODNIK","NÉMIROVSKY IRÈNE","Suite française","Denoël","Lettres","Ucila International Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","NIMIER MARIE","La Reine du silence","Gallimard","Lettres","Ucila International Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","PEREC GEORGES","La Vie mode d’emploi","Hachette littératures","Lettres","Studentska Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","QUIGNARD PASCAL","La Haine de la musique","Calmann-Lévy","Lettres","Studentska Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","RAZAC OLIVIER","L’Écran et le Zoo","Denoël","Lettres","Maska","2005-01-01"
"SLOVÉNIE","VODNIK","ROY OLIVIER","L’Islam mondialisé","Le Seuil","Sciences Sociales et Humaines","Krtina","2005-01-01"
"SLOVÉNIE","VODNIK","SAINT-EXUPÉRY ANTOINE (DE)","Vol de nuit","Gallimard","Lettres","Studentska Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","SALEEM HINER","Le Fusil de mon père","Le Seuil","Lettres","Ucila International Zalozba","2005-01-01"
"SLOVÉNIE","VODNIK","SCHMITT ÉRIC-EMMANUEL","Monsieur Ibrahim et les Fleurs du Coran","Albin Michel","Lettres","Vale-Novak","2005-01-01"
"SLOVÉNIE","VODNIK","SCHMITT ÉRIC-EMMANUEL","Oscar et la Dame rose","Albin Michel","Lettres","Vale-Novak","2005-01-01"
"SLOVÉNIE","VODNIK","TOURAINE ALAIN","Comment sortir du libéralisme?","Fayard","Sciences Sociales et Humaines","Zalozba Sophia","2005-01-01"
"SLOVÉNIE","VODNIK","TOURNIER MICHEL","Vendredi ou les Limbes du Pacifique","Gallimard","Lettres","Didakta","2005-01-01"
"SLOVÉNIE","VODNIK","TOURNIER MICHEL","Le Coq de bruyère","Gallimard","Lettres","Lud Literatura","2005-01-01"
"SLOVÉNIE","VODNIK","TOUSSAINT JEAN-PHILIPPE","Fuir","Minuit","Lettres","Didakta","2005-01-01"
"SLOVÉNIE","VODNIK","VIRILIO PAUL","La Procédure silence","Galilée","Philosophie","Korpus","2005-01-01"
"SLOVÉNIE","VODNIK","WIESEL ÉLIE","La Nuit","Minuit","Lettres","Didakta","2005-01-01"
"SUÈDE","STRINDBERG","GIDE ANDRÉ","Les Faux-monnayeurs","Gallimard","Lettres","Elisabeth Grate","2005-01-01"
"SUISSE","JACQUES CHESSEX","JULLIEN FRANÇOIS","L’Ombre au tableau","Le Seuil","Sciences Sociales et Humaines","Diaphanes Verlag","2005-01-01"
"SUISSE","JACQUES CHESSEX","LYOTARD JEAN-FRANÇOIS","Discours, figure","Klincksieck","Sciences Sociales et Humaines","Diaphanes Verlag","2005-01-01"
"SUISSE","JACQUES CHESSEX","MARIN LOUIS","Études sémiologiques. Peintures, écritures","Klincksieck","Sciences Sociales et Humaines","Diaphanes Verlag","2005-01-01"
"SUISSE","JACQUES CHESSEX","WEIL SIMONE","Écrits politiques et culturels","Gallimard","Sciences Sociales et Humaines","Diaphanes Verlag","2005-01-01"
"SYRIE","SAADALLAH WANNOUS","LEFORT CLAUDE","La Complication","Fayard","Lettres","Dar Kanaan","2005-01-01"
"SYRIE","SAADALLAH WANNOUS","MELQUIOT FABRICE","C’est ainsi mon amour que j’ai appris ma blessure","L’Arche","Lettres","Dar Al Mada","2005-01-01"
"SYRIE","SAADALLAH WANNOUS","MINYANA PHILIPPE","La Maison des morts","Éditions Théâtrales","Lettres","Dar Al Mada","2005-01-01"
"SYRIE","SAADALLAH WANNOUS","SCHAEFFER JEAN-MARIE","Les Célibataires de l’art","Gallimard","Sciences Sociales et Humaines","Atlas","2005-01-01"
"SYRIE","SAADALLAH WANNOUS","VARGAS FRED","Pars vite et reviens tard","Viviane Hamy","Lettres","Cadmus Press","2005-01-01"
"SYRIE","SAADALLAH WANNOUS","VARGAS FRED","L’Homme à l’envers","Viviane Hamy","Lettres","Cadmus Press","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","AMETTE JACQUES-PIERRE","La Maîtresse de Brecht","Albin Michel","Lettres","Atlantis","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BACHELARD GASTON","La Poétique de la rêverie","PUF","Lettres","Malvern","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BACHELARD GASTON","La Poétique de l’espace","Minuit","Lettres","Malvern","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BARTHES ROLAND","S/Z","Le Seuil","Lettres","Garamond","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BARTHES ROLAND","L’Empire des signes","Le Seuil","Philosophie","Agite/Fra","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BARTHES ROLAND","Fragments d’un discours amoureux","Le Seuil","Philosophie","Pavel Mervart","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BERGSON HENRI","Les Deux Sources de la morale et de la religion","PUF","Philosophie","Vysehrad","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BLOCH MARC","L’Étrange Défaite","Gallimard","Lettres","Argo","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BONNEFOY YVES","","Anthologie d’essais (recueil de textes) Mercure de France","Lettres","Opus Publishing","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BONNEFOY YVES","Les Planches courbes","Mercure de France","Lettres","Opus Publishing","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BOURETZ PIERRE","Témoins du futur","Gallimard","Lettres","Oikoymenh","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","BRETON ANDRÉ","Anthologie de l’humour noir","Fayard","Lettres","Concordia","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","CAILLOIS PIERRE","Pierres","Gallimard","Lettres","Malvern","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","CAMUS ALBERT","La Mort heureuse","Gallimard","Philosophie","Garamond","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","CHAMOISEAU PATRICK","L’Esclave vieil homme et le Molosse","Gallimard","Lettres","Volvox Globator","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","CHASTEL ANDRÉ","Léonard ou les Sciences de l’art","Liana Levi","Arts","Barrister & Principal","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","DAUMAL RENÉ","Mugle","Fata Morgana","Lettres","Malvern","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","DEBORD GUY","La Société du spectacle","Gallimard","Sciences Sociales et Humaines","Intu","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","DELERM PHILIPPE","La Première Gorgée de bière et autres plaisirs minuscules","Gallimard","Lettres","Garamond","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","DELEUZE GILLES","Spinoza, philosophie pratique","Minuit","Philosophie","Oikoymenh","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","DELEUZE GILLES","L’Île déserte et autres textes","Minuit","Philosophie","Aram Herrmann","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","DELUMEAU JEAN","Une histoire du paradis","Fayard","Lettres","Argo","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","DIDI-HUBERMAN GEORGES","Devant le temps","Minuit","Arts","Barrister & Principal","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","DUBY GEORGES","Les Trois Ordres ou l’Imaginaire du féodalisme","Gallimard","Sciences Sociales et Humaines","Argo","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","DUTEURTRE BENOÎT","La Rebelle","Gallimard","Lettres","Atlantis","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","DUTEURTRE BENOÎT","La Petite Fille et la Cigarette","Fayard","Lettres","Atlantis","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","ECHENOZ JEAN","Au piano","Minuit","Lettres","Jitro","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","FOUCAULT MICHEL","La Naissance de la clinique","PUF","Philosophie","Pavel Mervart","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","FOUCAULT MICHEL","Raymond Roussel","Gallimard","Philosophie","Hermann & Synove","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","GERMAIN SYLVIE","Nuit d’ambre","Gallimard","Lettres","Academia","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","GERMAIN SYLVIE","Tobie des Marais","Gallimard","Lettres","Cesta","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","GILBERT-LECOMTE ROGER","","Sélection de poèmes Gallimard","Lettres","Malvern","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","GUENON RENÉ","La Crise du monde moderne","Gallimard","Sciences Sociales et Humaines","Hermann & Synove","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","HADOT PIERRE","Le Voile d’Isis","Gallimard","Lettres","Vysehrad","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","HOUELLEBECQ MICHEL","Les Particules élémentaires","Flammarion","Lettres","Garamond","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","IZZO JEAN-CLAUDE","Total Kheops","Gallimard","Lettres","Agite/Fra","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","JOUHANDEAU MARCEL","Les Pincengrain","Gallimard","Lettres","Triada","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","KOYRE ALEXANDRE","Mystiques, spirituels, alchimistes du  XVI e siècle allemand","Gallimard","Philosophie","Malvern","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","KOYRE ALEXANDRE","Entretiens sur Descartes","Gallimard","Philosophie","Vysehrad","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","LE GOFF JACQUES","Histoire et mémoire","Gallimard","Lettres","Argo","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","LÉVI-STRAUSS CLAUDE","Mythologiques (tomes I, II, III et IV)","Plon","Philosophie","Argo","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","LÉVINAS EMMANUEL","Difficile liberté","Albin Michel","Philosophie","Garamond","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","MERLEAU-PONTY MAURICE","Causeries 1948","Le Seuil","Philosophie","Oikoymenh","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","MICHON PIERRE","Abbés","Verdier","Lettres","Paseka","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","MOURLEVAT JEAN-CLAUDE","Le Combat d’hiver","Gallimard jeunesse","Jeunesse","Baobab","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","NDIAYE MARIE","La Sorcière","Minuit","Lettres","Argo","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","QUIGNARD PASCAL","Les Ombres errantes","Grasset","Lettres","Jitro","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","RAMBAUD PATRICK","La Bataille","Grasset","Lettres","Volvox Globator","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","REZA YASMINA","Adam Haberberg","Albin Michel","Lettres","Fra","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","ROBBE-GRILLET ALAIN","La Reprise","Minuit","Lettres","Host","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","SFAR JOANN","Le Chat du rabbin (vol. I)","Dargaud","Lettres","G Plus G","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","THIESSE ANNE-MARIE","La Création des identités nationales","Le Seuil","Sciences Sociales et Humaines","CDK","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","TOURNIER MICHEL","Vendredi ou les Limbes du Pacifique","Gallimard","Lettres","Pavel Mervart","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","TOURNIER MICHEL","Célébrations","Mercure de France","Lettres","Garamond","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","TOURNIER MICHEL","La Goutte d’or","Gallimard","Lettres","Pavel Mervart","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","VEYNE PAUL","Comment on écrit l’histoire","Le Seuil","Lettres","Pavel Mervart","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","VIART DOMINIQUE & BERCIER BRUNO","La Littérature française au présent","Bordas","Lettres","Garamond","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","VIRILIO PAUL","Guerre et cinéma - logistique de la perception","L’Étoile","Arts","Pavel Mervart","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","VIRILIO PAUL","Esthétique de la disparition","Galilée","Philosophie","Pavel Mervart","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","VOLODINE ANTOINE","Des anges mineurs","Le Seuil","Lettres","Paseka","2005-01-01"
"RÉPUBLIQUE TCHÈQUE","SALDA","WITTKOP GABRIELLE","Le Nécrophile","Gallimard","Lettres","Fra","2005-01-01"
"THAÏLANDE","DOKMAÏSOT","CANTIN MARC","Les Maléfices d’Halequin (tomes I, II et III)","Nathan","Jeunesse","Priew","2005-01-01"
"THAÏLANDE","DOKMAÏSOT","DUTEURTRE BENOÎT","Gaieté parisienne","Gallimard","Lettres","Anit Artikant","2005-01-01"
"THAÏLANDE","DOKMAÏSOT","GODARD ANNE","L’Inconsolable","Minuit","Lettres","Butterfly","2005-01-01"
"THAÏLANDE","DOKMAÏSOT","LORRIS ELVIRE","Golem (tomes I, II, III et IV)","Pocket","Jeunesse","Priew","2005-01-01"
"THAÏLANDE","DOKMAÏSOT","ORSENNA ÉRIK","La grammaire est une chanson douce","Stock","Jeunesse","Priew","2005-01-01"
"THAÏLANDE","DOKMAÏSOT","ORSENNA ÉRIK","Dernière nouvelle des oiseaux","Stock","Jeunesse","Priew","2005-01-01"
"THAÏLANDE","DOKMAÏSOT","POMEAU RENÉ","Voltaire","Le Seuil","Lettres","Anthropology Center","2005-01-01"
"THAÏLANDE","DOKMAÏSOT","VAVASSEUR PIERRE","Le jour où j’ai quitté ma femme","Lattès","Lettres","Priew","2005-01-01"
"TUNISIE","SALAH GARMADI","DEROCHE FRANÇOIS","Le Coran","PUF","Sciences Sociales et Humaines","Cérès Éditions","2005-01-01"
"TUNISIE","SALAH GARMADI","DHOTEL ANDRÉ","Le pays où l’on n’arrive jamais","Horay","Lettres","Cérès Éditions","2005-01-01"
"TUNISIE","SALAH GARMADI","DJAIT HICHAM","La Grande Discorde","Gallimard","Sciences Sociales et Humaines","Cérès Éditions","2005-01-01"
"TUNISIE","SALAH GARMADI","DURRANT LYNDA","Ma vie chez les indiens","Hachette Livre","Jeunesse","Cérès Éditions","2005-01-01"
"TUNISIE","SALAH GARMADI","KRISTOF AGOTA","Le Troisième Mensonge","Le Seuil","Lettres","Cérès Éditions","2005-01-01"
"TUNISIE","SALAH GARMADI","LYOTARD JEAN-FRANÇOIS","La Phénoménologie","PUF","Sciences Sociales et Humaines","Med Ali","2005-01-01"
"TUNISIE","SALAH GARMADI","MEMMI ALBERT","Le Pharaon","Félin","Lettres","Cérès Éditions","2005-01-01"
"TUNISIE","SALAH GARMADI","MEMMI ALBERT","Portrait du colonisé","Gallimard","Sciences Sociales et Humaines","La Maison Arabe du Livre","2005-01-01"
"TUNISIE","SALAH GARMADI","REDISSI HAMADI","L’Exception islamique","Le Seuil","Sciences Sociales et Humaines","Cérès Éditions","2005-01-01"
"TUNISIE","SALAH GARMADI","ROUSSILLON ALAIN","La Pensée islamique contemporaine","Téraèdre","Sciences Sociales et Humaines","Cérès Éditions","2005-01-01"
"TUNISIE","SALAH GARMADI","SELLIER MARIE","Le jour où Paplume nous a quitté","Nathan","Jeunesse","Cérès Éditions","2005-01-01"
"TUNISIE","SALAH GARMADI","STOLL-SIMON CATHERINE","Si Mahmoud ou la Renaissance d’Isabelle Eberhardt","Emina Soleil","Sciences Sociales et Humaines","Clairefontaine","2005-01-01"
"TUNISIE","SALAH GARMADI","TAKABAYASHI MARI","Ma vie à Tokyo au fil des mois","Syros","Jeunesse","Cérès Éditions","2005-01-01"
"TUNISIE","SALAH GARMADI","TODOROV TZVETAN","L’Esprit des Lumières","Susanna Lea Ass.","Sciences Sociales et Humaines","Med Ali","2005-01-01"
"TUNISIE","SALAH GARMADI","VASCONCELOS JOSÉ MAURO (DE)","Allons réveiller le soleil","Stock","Lettres","Cérès Éditions","2005-01-01"
"UKRAINE","SKOVORODA","ARON RAYMOND","L’Opium des intellectuels","Soc. amis de R. Aron","Sciences Sociales et Humaines","Universe","2005-01-01"
"UKRAINE","SKOVORODA","BADINTER ÉLISABETH","Condorcet","Fayard","Sciences Sociales et Humaines","Universe","2005-01-01"
"UKRAINE","SKOVORODA","BALIBAR ÉTIENNE","Nous, citoyens d’Europe?","La Découverte","Sciences Sociales et Humaines","Kurs","2005-01-01"
"UKRAINE","SKOVORODA","BARTHES ROLAND","Fragments d’un discours amoureux","Le Seuil","Lettres","Revue «Ï»","2005-01-01"
"UKRAINE","SKOVORODA","BAUDRILLARD JEAN","La Gauche divine","Grasset","Lettres","Kalvaria","2005-01-01"
"UKRAINE","SKOVORODA","BAUDRILLARD JEAN","Stratégies fatales","Grasset & Fasquelle","Sciences Sociales et Humaines","Kalvaria","2005-01-01"
"UKRAINE","SKOVORODA","BEAUVOIS DANIEL","Pouvoir russe et noblesse polonaise en Ukraine 1793-1830","CNRS","Sciences Sociales et Humaines","Kalvaria","2005-01-01"
"UKRAINE","SKOVORODA","BECKETT SAMUEL","Molloy","Minuit","Lettres","Universe","2005-01-01"
"UKRAINE","SKOVORODA","BECKETT SAMUEL","Malone meurt","Minuit","Lettres","Universe","2005-01-01"
"UKRAINE","SKOVORODA","BEIGBEDER FRÉDÉRIC","Windows on the World","Grasset","Lettres","Folio","2005-01-01"
"UKRAINE","SKOVORODA","BEIGBEDER FRÉDÉRIC","L’Égoïste romantique","Grasset","Lettres","Folio","2005-01-01"
"UKRAINE","SKOVORODA","BLANCHOT MAURICE","L’Espace littéraire","Gallimard","Lettres","Kalvaria","2005-01-01"
"UKRAINE","SKOVORODA","BOLLMANN YVONNE","La Bataille des langues en Europe","Bartillat","Lettres","KIS","2005-01-01"
"UKRAINE","SKOVORODA","BRASME ANNE-SOPHIE","Respire","Fayard","Lettres","Kalvaria","2005-01-01"
"UKRAINE","SKOVORODA","CASSIN BARBARA","Vocabulaire européen des philosophies","Le Seuil","Philosophie","Doukh I Litera","2005-01-01"
"UKRAINE","SKOVORODA","CLAUDEL PAUL","Le Soulier de satin","Gallimard","Lettres","Kaïros","2005-01-01"
"UKRAINE","SKOVORODA","CUISENIER JEAN","Ethnologie de la France","PUF","Sciences Sociales et Humaines","Institut d’art et d’ethnologie Rylski","2005-01-01"
"UKRAINE","SKOVORODA","DEBRAY RÉGIS","Le Pouvoir intellectuel en France","Gallimard","Sciences Sociales et Humaines","Doukh I litera","2005-01-01"
"UKRAINE","SKOVORODA","DELEUZE GILLES","Nietzsche et la Philosophie","PUF","Philosophie","Astrolabia","2005-01-01"
"UKRAINE","SKOVORODA","DELIÈGE ROBERT","Une histoire de l’anthropologie","Le Seuil","Sciences Sociales et Humaines","KM Akademia","2005-01-01"
"UKRAINE","SKOVORODA","DESCOMBES VINCENT","Les Institutions du sens","Minuit","Philosophie","Centre culturel ukrainien","2005-01-01"
