pays,nom pap,auteur,titre,editeur,type,editeur trad,source
MOLDAVIE,CONSTANTIN STERE,GARY ROMAIN,Au-delà de cette limite votre ticket n’est plus valable,Gallimard,Lettres,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,GIDE ANDRÉ,Paludes,Gallimard,Lettres,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,GIDE ANDRÉ,Journal 1887-1950,Gallimard,Lettres,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,LACOUTURE JEAN,Stendhal,Le Seuil,Lettres,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,MUCHEMBLED ROBERT,Passions de femmes au temps de la reine Margot,Le Seuil,Sciences Sociales et Humaines,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,Pastoureau Michel ,Une histoire symbolique du Moyen Âge occidental,Le Seuil,Sciences Sociales et Humaines,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,Pastoureau Michel ,Bleu,Le Seuil,Sciences Sociales et Humaines,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,PIAGET JEAN,La Représentation du monde chez l’enfant,PUF,Sciences Sociales et Humaines,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,PIAGET JEAN,La Psychologie de l’enfant,PUF,Sciences Sociales et Humaines,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,PIAGET JEAN,Le Jugement moral chez l’enfant,PUF,Sciences Sociales et Humaines,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,Robbe-Grillet Alain,Préface à une vie d’écrivain,Le Seuil,Lettres,Cartier,2005-2007.pdf
MOLDAVIE,CONSTANTIN STERE,VIGARELLO GEORGES,Histoire de la beauté,Le Seuil,Sciences Sociales et Humaines,Cartier,2005-2007.pdf
NICARAGUA,RUBEN DARIO,ARAGON LOUIS,Anthologie de poèmes,Gallimard,Lettres,Anamma,2005-2007.pdf
PAKISTAN,MOHAMMED IQBAL,LABBÉ JEAN-CLAUDE,"Chimie des solutions aqueuses, électrochimie",Ellipses,Sciences et Techniques,Alhamra,2005-2007.pdf
PÉROU,GARCIA CALDERON,BRETON ANDRÉ,L’Immaculée Conception,José Corti,Lettres,Peru Pontificia Universidad Catolica del,2005-2007.pdf
PÉROU,GARCIA CALDERON,JEANNENEY JEAN-NOËL,Quand Google défie l’Europe,Fayard,Sciences Sociales et Humaines,Peisa Sac,2005-2007.pdf
PÉROU,GARCIA CALDERON,LAVALLÉ BERNARD,"Francisco Pizarro, conquistador de l’extrême",Payot,Sciences Sociales et Humaines,Institut français d’études andines,2005-2007.pdf
PÉROU,GARCIA CALDERON,MILLET RICHARD,Le Goût des femmes laides,Gallimard,Lettres,Estruendomudo,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,Anthologie bilingue de textes poétiques français,Gallimard,Lettres,Czytelnik,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,Anthologie bilingue de textes poétiques français,Le Seuil,Lettres,Czytelnik,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,COLLECTIF,Anthologie du théâtre moderne,Actes Sud,Lettres,Oficyna Artystyczna Astraia,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,ABODEHMAN AHMED,La Ceinture,Gallimard,Sciences Sociales et Humaines,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,ARIÈS PHILIPPE,Essais sur l’histoire de la mort en Occident,Le Seuil,Sciences Sociales et Humaines,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,AVIOUTSKII VIATCHESLAV,Les Révolutions de velours,Armand Colin,Sciences Sociales et Humaines,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BACHARAN NICOLE & SIMONNET DOMINIQUE,L’Amour expliqué à nos enfants,Le Seuil,Lettres,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BACZKO BRONISLAW,Comment sortir de la terreur,Gallimard,Lettres,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BALIBAR ÉTIENNE,La Crainte des masses,Galilée,Philosophie,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Barthes Roland,Le Degré zéro de l’écriture,Le Seuil,Philosophie,Wydawnictwo Aletheia,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BAUDELAIRE CHARLES,"Œuvres complètes (tomes I, II, III, IV et V)",Gallimard,Lettres,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BEJANNIN PASCAL,Mammo,Gallimard,Lettres,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BENNINGTON GEOFFREY,Jacques Derrida,Le Seuil,Philosophie,Genesis,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BENOÎT ANNICK & FONTAINE GUY,Lettres européennes,De Boeck & Larcier,Lettres,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BESSON SYLVAIN,La Conquête de l’Occident,Le Seuil,Sciences Sociales et Humaines,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BLOCH MARC,L’Étrange Défaite,Gallimard,Lettres,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BLOCH MARC,Apologie pour l’histoire ou métier d’historien,Armand Colin,Lettres,Wydawnictwo Marek Derewiecki,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BOLOGNE JEAN-CLAUDE,Histoire de la conquête amoureuse,Le Seuil,Lettres,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BONAFOUX PASCAL,Monet,Perrin,Arts,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Boudon Raymond,Effets pervers et Ordre social,PUF,Sciences Sociales et Humaines,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Bourdieu Pierre ,Esquisse d’une théorie de la pratique,Le Seuil,Sciences Sociales et Humaines,Antyk,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BRUNETEAU BERNARD,Le Siècle des génocides,Armand Colin,Sciences Sociales et Humaines,Mowia Wieki,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,BUGUL KEN,Rue Félix Faure,Hoëbeke,Lettres,PIW,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Caillois Roger,Puissances du roman,Gallimard,Lettres,Wydawnictwa Uniwersytetu Gdanskiego,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,CLAIR JEAN,De Immundo,Galilée,Arts,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Claudel Philippe,La Petite Fille de Monsieur Linh,Stock,Lettres,Czytelnik,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Claudel Philippe,Le Rapport de Brodeck,Stock,Lettres,Czytelnik,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,CLÉMENT JÉRÔME,La Culture expliquée à ma fille,Le Seuil,Lettres,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,COMPAGNON ANTOINE,Le Démon de la théorie,Le Seuil,Lettres,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,CONCHE MARCEL,Philosopher à l’infini,PUF,Philosophie,Antyk,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Condé Maryse,"Moi, Tituba, sorcière noire de Salem",Mercure de France,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,CORM GEORGES,La Question religieuse au  XXI e siècle,La Découverte,Sciences Sociales et Humaines,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,DAMISCH HUBERT,Fenêtre jaune cadmium,Le Seuil,Philosophie,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,DATTAS LYDIE,La Chaste Vie de Jean Genet,Gallimard,Lettres,Fundacja Aletheia,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,DEBORD GUY,Œuvres cinématographiques complètes (1952-1978),Gallimard,Arts,Fundacja Krakowska Alternatywa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,DEGUY MICHEL,Aux heures d’affluence,Le Seuil,Lettres,Biuro Literackie,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Deleuze Gilles,Cinéma 1/Cinéma 2,Minuit,Philosophie,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Deleuze Gilles,Pourparlers,Minuit,Philosophie,Dolnoslaska Szkola Wyzsza Edukacji,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Deliège Robert ,Une histoire de l’anthropologie,Le Seuil,Sciences Sociales et Humaines,TWP Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,DUMÉZIL BRUNO,Les Racines chrétiennes de l’Europe,Fayard,Sciences Sociales et Humaines,Antyk,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Dumézil Georges ,Les Dieux des Germains,PUF,Lettres,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,DUQUESNE JACQUES,Dieu expliqué à mes petits-enfants,Le Seuil,Jeunesse,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Eliade Mircea,Le Temps d’un centenaire,Gallimard,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,FATH SÉBASTIEN,Dieu bénisse l’Amérique,Le Seuil,Sciences Sociales et Humaines,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,GAUDÉ LAURENT,La Mort du roi Tsongor,Actes Sud,Lettres,Wydawnictwo WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,GAUDÉ LAURENT,Le Soleil des Scorta,Actes Sud,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,GIDE ANDRÉ,Notes sur Chopin,L’Arche,Lettres,Oficyna Artystyczna Astraia,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Glucksmann André,Le Discours de la haine,Plon,Philosophie,Czytelnik,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,GRAFF LAURENT,Les Jours heureux,Le Dilettante,Lettres,Wydawnictwo WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,HAMMOUDI ABDELLAH,Une saison à La Mecque,Le Seuil,Sciences Sociales et Humaines,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,HAROCHE CLAUDINE,Histoire du visage,Rivages,Lettres,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,HAYOUN MAURICE-RUBEN,La Philosophie juive,Armand Colin,Philosophie,Cyklady,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Henry Michel,Phénoménologie de la vie (tome I),PUF,Philosophie,IFIS Publishers,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Houellebecq Michel,"H.P. Lovecraft: contre le monde, contre la vie",Rocher,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,HUISMAN-PERRIN EMMANUELLE,La Mort expliquée à ma fille,Le Seuil,Lettres,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,HUSSON ÉDOUARD,Une autre Allemagne,Gallimard,Lettres,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,IZZO JEAN-CLAUDE,Solea,Gallimard,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,IZZO JEAN-CLAUDE,Chourmo,Gallimard,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,KAUFMANN JEAN-CLAUDE,"Casseroles, amour et crises",Armand Colin,Sciences Sociales et Humaines,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,KEPEL GILLES,Fitna: la guerre au cœur de l’Islam,Gallimard,Sciences Sociales et Humaines,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Kristeva Julia ,Soleil noir,Gallimard,Lettres,Universitas,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,LACOSTE YVES,Géopolitique de la Méditerranée,Armand Colin,Sciences Sociales et Humaines,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Lacoue-Labarthe Philippe,La Poésie comme expérience,Christian Bourgois,Lettres,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Latour Bruno,Nous n’avons jamais été modernes,La Découverte,Sciences Sociales et Humaines,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Le Goff Jacques,Histoire et Mémoire,Gallimard,Philosophie,Wydawnictwa Uniwersytetu Gdanskiego,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Le Goff Jacques,Le Moyen Âge expliqué aux enfants,Le Seuil,Jeunesse,Warszawskiego Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,LEENHARDT MAURICE,Do Kamo,Gallimard,Sciences Sociales et Humaines,Wydawnictwo Antyk,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,LEROY STÉPHANE & LUCAS PATRICIA,Le Divorce expliqué à nos enfants,Le Seuil,Lettres,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Marin Louis ,De la représentation,Le Seuil,Lettres,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Marion Jean-Luc,Étant donné,PUF,Lettres,IFIS Publishers,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,MARTEL FRÉDÉRIC,De la culture en Amérique,Gallimard,Sciences Sociales et Humaines,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,MAULPOIX JEAN-MICHEL,Anthologie de la poésie française,Mercure de France,Lettres,Biuro Literackie,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,"MAULPOIX JEAN-MICHEL, HOCQUARD EMMANUEL & ALFERI PIERRE",Anthologie de la poésie française,POL,Lettres,Biuro Literackie,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,MINCZELES HENRI,"Une histoire des juifs de Pologne: religion, culture, politique",La Découverte,Lettres,Cyklady,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,MUCHEMBLED ROBERT,Une histoire du diable,Le Seuil,Lettres,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,NAHAVANDI HOUCHANG,Carnets secrets: chute et mort du Shah,Osmondes,Lettres,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,OCKRENT CHRISTINE,Le Livre noir de la condition des femmes,XO,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,OLMI VÉRONIQUE,Bord de mer,Actes Sud,Lettres,Znak,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,PHARO PATRICK,Morale et Sociologie,Gallimard,Sciences Sociales et Humaines,Oficyna Naukowa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,PINGUET MAURICE,La Mort volontaire au Japon,Gallimard,Lettres,Universitas,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,POLIAKOV LÉON,Histoire de l’antisémitisme,Calmann-Lévy,Lettres,Universitas,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,"PONGE FRANCIS, ROY CLAUDE & JACCOTTET PHILIPPE",Anthologie de poètes français contemporains,Gallimard,Lettres,Biuro Literackie,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Queneau Raymond,Cent mille milliards de poèmes,Gallimard,Lettres,Fundacja Krakowska Alternatywa,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Reza Yasmina,Une pièce espagnole,Albin Michel,Lettres,Swiat Literacki,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,RICHARD JEAN-PIERRE,Poésie et Profondeur,Le Seuil,Lettres,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,ROSSET FRANÇOIS & TRIAIRE DOMINIQUE,Jean Potocki,Flammarion,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,SAINT-CHÉRON MICHAËL (DE),Entretiens avec Emmanuel Lévinas,LGF,Philosophie,Wydawnictwo Aletheia,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Salvayre Lydie ,La Vie commune,Le Seuil,Lettres,Znak,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,SANJUAN THIERRY,Dictionnaire de la Chine contemporaine,Armand Colin,Lettres,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Soulages François,Esthétique de la photographie,Armand Colin,Arts,Universitas,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Starobinski Jean,L’Invention de la liberté 1700-1789,Gallimard,Lettres,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,TODD OLIVIER,Alber Camus. Une vie,Gallimard,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,TOPOR ROLAND,Abecadlo Topora (textes et illustrations),Topor Nicolas,Arts,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,TORRELL JEAN-PIERRE,Initiation à Saint Thomas d’Aquin,CERF,Lettres,Wydawnictwo Marek Derewiecki,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,VAILLANT FRANTZ,Topor ou le Rire étranglé,Méta Éditions,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,VERDIER FABIENNE,Passagère du silence,Albin Michel,Lettres,WAB,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Veyne Paul,L’Empire gréco-romain,Le Seuil,Lettres,Marek Derewiecki,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Veyne Paul,Quand notre monde est devenu chrétien,Albin Michel,Lettres,Czytelnik,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,VOVELLE MICHEL,La Mort et l’Occident,Gallimard,Lettres,Slowo/Obraz Terytoria,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,WAHL ALFRED,La Seconde Histoire du nazisme,Armand Colin,Lettres,Dialog,2005-2007.pdf
POLOGNE,BOY-ZELENSKI,Yourcenar Marguerite,Mémoires d’Hadrien,Gallimard,Lettres,WAB,2005-2007.pdf
PORTUGAL,TORGA,Augé Marc,Non-lieux,Le Seuil,Sciences Sociales et Humaines,90° Editora,2005-2007.pdf
PORTUGAL,TORGA,Augé Marc,Pour quoi vivons-nous?,Fayard,Sciences Sociales et Humaines,90° Editora,2005-2007.pdf
PORTUGAL,TORGA,BRETON ANDRÉ,Anthologie de l’humour noir,Fayard,Lettres,Fenda Edicoes,2005-2007.pdf
PORTUGAL,TORGA,BRUCKNER PASCAL & FINKIELKRAUT ALAIN,Le Nouveau Désordre amoureux,Le Seuil,Philosophie,90° Editora,2005-2007.pdf
PORTUGAL,TORGA,Vian Boris,Boris Vian en verve,Pierre Horay,Lettres,Fenda Edicoes,2005-2007.pdf
ROUMANIE,IORGA,COLLECTIF,Notions (vol. I)  Encyclopaedia,Univ.,Lettres,Litera,2005-2007.pdf
ROUMANIE,IORGA,ADAM JEAN-MICHEL,Le Texte descriptif,Armand Colin,Lettres,Institutul European,2005-2007.pdf
ROUMANIE,IORGA,ADAM JEAN-MICHEL,Linguistique textuelle,Armand Colin,Sciences et Techniques,Institutul European,2005-2007.pdf
ROUMANIE,IORGA,ADAM JEAN-MICHEL,Les Textes: types et prototypes,Armand Colin,Sciences et Techniques,Institutul European,2005-2007.pdf
ROUMANIE,IORGA,ARTAUD ANTONIN,Héliogabale ou l’Anarchiste couronné,Gallimard,Lettres,Zelmick Crl (EST-Samuel Tastet),2005-2007.pdf
ROUMANIE,IORGA,Audeguy Stéphane ,La Théorie des nuages,Gallimard,Lettres,Nemira,2005-2007.pdf
ROUMANIE,IORGA,Badiou Alain,Manifeste pour la philosophie,Le Seuil,Philosophie,IDEA,2005-2007.pdf
ROUMANIE,IORGA,Badiou Alain,Saint Paul. La fondation de l’universalisme,PUF,Philosophie,Tact,2005-2007.pdf
ROUMANIE,IORGA,BANU GEORGES,Peter Brook: de Timon d’Athènes à Hamlet,Flammarion,Lettres,Unitext,2005-2007.pdf
ROUMANIE,IORGA,Beckett Samuel ,Malone meurt,Minuit,Lettres,Zelmick Crl (EST-Samuel Tastet),2005-2007.pdf
ROUMANIE,IORGA,Beckett Samuel ,Molloy,Minuit,Lettres,Zelmick Crl (EST-Samuel Tastet),2005-2007.pdf
ROUMANIE,IORGA,Beckett Samuel ,L’Innommable,Minuit,Lettres,Zelmick Crl (EST-Samuel Tastet),2005-2007.pdf
ROUMANIE,IORGA,Beckett Samuel ,Catastrophe,Minuit,Lettres,Fondation Culturelle «Camil Petrescu»,2005-2007.pdf
ROUMANIE,IORGA,BEIGBEDER FRÉDÉRIC,Nouvelles sous ecstasy,Gallimard,Lettres,Pandora,2005-2007.pdf
ROUMANIE,IORGA,BEN JELLOUN TAHAR,Le Racisme expliqué à ma fille,Le Seuil,Jeunesse,Humanitas,2005-2007.pdf
ROUMANIE,IORGA,BERA MATTHIEU & LAMY YVON,Sociologie de la culture,Armand Colin,Sciences Sociales et Humaines,Institutul European,2005-2007.pdf
ROUMANIE,IORGA,Blanchot Maurice,L’Espace littéraire,Gallimard,Lettres,Minerva,2005-2007.pdf
ROUMANIE,IORGA,BLOCH MARC,Apologie pour l’histoire,Armand Colin,Lettres,Tribuna,2005-2007.pdf
ROUMANIE,IORGA,Bruckner Pascal,L’Amour du prochain,Grasset,Lettres,Trei,2005-2007.pdf
ROUMANIE,IORGA,Bruckner Pascal,Qui de nous deux inventa l’autre?,Gallimard,Lettres,Trei,2005-2007.pdf
ROUMANIE,IORGA,Bruckner Pascal,"Au secours, le père Noël revient!",Le Seuil,Lettres,Trei,2005-2007.pdf
ROUMANIE,IORGA,Carrère Emmanuel,Un roman russe,POL,Lettres,Trei,2005-2007.pdf
ROUMANIE,IORGA,CASANOVA PASCALE,La République mondiale des lettres,Le Seuil,Sciences Sociales et Humaines,Curtea Veche,2005-2007.pdf
ROUMANIE,IORGA,Céline Louis-Ferdinand,Entretiens avec le professeur Y,Gallimard,Lettres,Paralela 45,2005-2007.pdf
ROUMANIE,IORGA,Céline Louis-Ferdinand,Guignol’s Band I - II,Gallimard,Lettres,Paralela 45,2005-2007.pdf
ROUMANIE,IORGA,Céline Louis-Ferdinand,Féerie pour une autre fois,Gallimard,Lettres,Paralela 45,2005-2007.pdf
ROUMANIE,IORGA,Claudel Philippe,Le Rapport de Brodeck,Stock,Lettres,Polirom,2005-2007.pdf
ROUMANIE,IORGA,CLOSEL AMAURY (DU),Les Voix étouffées du III e Reich,Actes Sud,Arts,Zelmick Crl (EST-Samuel Tastet),2005-2007.pdf
ROUMANIE,IORGA,CORBIN ALAIN,Histoire du corps (tome II),Le Seuil,Sciences Sociales et Humaines,Art Grup Editorial,2005-2007.pdf
ROUMANIE,IORGA,DALI SALVADOR,Pensées et Anecdotes,Le Cherche Midi,Lettres,Zelmick Crl (EST-Samuel Tastet),2005-2007.pdf
ROUMANIE,IORGA,DANTEC MAURICE G.,Babylon Babies,Gallimard,Lettres,Polirom,2005-2007.pdf
ROUMANIE,IORGA,DEGUY MICHEL,Spleen de Paris,Galilée,Lettres,Fundatia Culturala Secolul 21,2005-2007.pdf
ROUMANIE,IORGA,Deleuze Gilles,Nietzsche et la Philosophie,PUF,Philosophie,Ideea Europeana,2005-2007.pdf
ROUMANIE,IORGA,DENNI BERNARD & LECOMPTE PATRICK,Sociologie du politique (tomes I et II),PUG,Sciences Sociales et Humaines,Eikon,2005-2007.pdf
ROUMANIE,IORGA,Derrida Jacques,La Déconstruction de la politique,Galilée,Philosophie,IDEA,2005-2007.pdf
ROUMANIE,IORGA,Derrida Jacques,Le Droit à la philosophie,Verdier,Philosophie,Minerva,2005-2007.pdf
ROUMANIE,IORGA,DERRIDA JACQUES & ROUDINESCO ÉLISABETH,De quoi demain…,Fayard,Philosophie,Trei,2005-2007.pdf
ROUMANIE,IORGA,Despentes Virginie ,Les Jolies Choses,Grasset,Lettres,Pandora,2005-2007.pdf
ROUMANIE,IORGA,DIECKHOFF ALAIN,La Nation dans tous ses états,Flammarion,Sciences Sociales et Humaines,Curtea Veche,2005-2007.pdf
ROUMANIE,IORGA,DIOME FATOU,Le Ventre de l’Atlantique,Anne Carrière,Lettres,Romania Press,2005-2007.pdf
ROUMANIE,IORGA,DJIAN JEAN-MICHEL,Politique culturelle: la fin d’un mythe,Gallimard,Sciences Sociales et Humaines,Triade.,2005-2007.pdf
ROUMANIE,IORGA,DROIT ROGER-POL,La Philosophie expliquée à ma fille,Le Seuil,Jeunesse,Humanitas,2005-2007.pdf
ROUMANIE,IORGA,DUBOIS JEAN-PAUL,Une vie française,Le Seuil,Lettres,Echinox,2005-2007.pdf
ROUMANIE,IORGA,DUQUESNE JACQUES,Dieu expliqué à mes petits-enfants,Le Seuil,Jeunesse,Humanitas,2005-2007.pdf
ROUMANIE,IORGA,DURAND GILBERT,Science de l’homme et tradition,Albin Michel,Sciences Sociales et Humaines,Fundatia Culturala Ideea Europeana,2005-2007.pdf
ROUMANIE,IORGA,Duras Marguerite,La Maladie de la mort,Minuit,Lettres,Univers Editura,2005-2007.pdf
ROUMANIE,IORGA,EMMANUEL FRANÇOIS,La Passion Savinsen,Stock,Lettres,Libra,2005-2007.pdf
ROUMANIE,IORGA,Ernaux Annie,L’Usage de la photo,Gallimard,Lettres,Pandora,2005-2007.pdf
ROUMANIE,IORGA,Fernandez Dominique,Sentiment indien,Grasset,Lettres,Echinox,2005-2007.pdf
ROUMANIE,IORGA,FOMBELLE TIMOTHÉE (DE),Tobie Lolness (tome I): La vie suspendue,Gallimard Jeunesse,Jeunesse,Humanitas,2005-2007.pdf
ROUMANIE,IORGA,FOREST PHILIPPE,Sarinagara,Gallimard,Lettres,Nemira,2005-2007.pdf
ROUMANIE,IORGA,FOREST PHILIPPE,Le Nouvel Amour,Gallimard,Lettres,Nemira,2005-2007.pdf
ROUMANIE,IORGA,Foucault Michel,Le Pouvoir psychiatrique,Le Seuil,Philosophie,IDEA,2005-2007.pdf
ROUMANIE,IORGA,Foucault Michel,Naissance de la biopolitique,Le Seuil,Philosophie,IDEA,2005-2007.pdf
ROUMANIE,IORGA,GIRAULT RENÉ,Identité et conscience européennes au  XX e siècle,Gallimard Danielle Girault,Sciences Sociales et Humaines,Koinonia Curtea Veche,2005-2007.pdf
ROUMANIE,IORGA,GOUGAUD HENRI,Le Voyage d’Anna,Le Seuil,Lettres,Elena Francisc,2005-2007.pdf
ROUMANIE,IORGA,GUIDIERI REMO,L’Abondance des pauvres,Le Seuil,Sciences Sociales et Humaines,IDEA,2005-2007.pdf
ROUMANIE,IORGA,GUITRY SACHA,Mémoire d’un tricheur,Gallimard,Lettres,Pandora,2005-2007.pdf
ROUMANIE,IORGA,GUITTON RENÉ,Lettres à Dieu,Calmann-Lévy,Lettres,Minerva,2005-2007.pdf
ROUMANIE,IORGA,HAUSFATER-DOUÏEB RACHEL,Le Chemin de fumée,Le Seuil,Lettres,Editura Universal Dalsi,2005-2007.pdf
ROUMANIE,IORGA,IMBERT CLAUDE,Pour une histoire de la logique,PUF,Philosophie,Editura Limes,2005-2007.pdf
ROUMANIE,IORGA,JOUET JACQUES,"Navet, linge, œil-de-vieux",POL,Lettres,Apostrof,2005-2007.pdf
ROUMANIE,IORGA,KWAHULE KOFFI,Misterioso-119,Éditions Théâtrales,Lettres,Omonia,2005-2007.pdf
